name,lat,long
Ashburton (WA),116.72602741440427,-22.49355610578978
Karratha,116.8216121377973,-20.748870603225104
Roebourne,117.03795093045262,-21.0519242358273
Esperance,121.85477380117557,-33.7997327636977
Esperance Surrounds,121.82248948777041,-33.304452607382935
Carnarvon,113.70683195826935,-24.86339288297516
Exmouth,115.24564145567749,-24.822186911411084
Boulder,121.49391545184349,-30.78942386692441
Kalgoorlie,121.46916932333535,-30.758246129341728
Kalgoorlie - North,121.45092932739823,-30.735550269447835
Kalgoorlie Airport,121.46327273694008,-30.794538342211638
Kambalda - Coolgardie - Norseman,124.2166007715865,-31.349829644131376
Leinster - Leonora,125.21387182856878,-27.458249675445202
Trafalgar (WA),121.52070946951989,-30.770516386029684
Geraldton,114.62154546534929,-28.760746547220105
Geraldton - East,114.67377837840586,-28.810922029674966
Geraldton - North,114.64388949482982,-28.661070469540846
Geraldton - South,114.64288538311352,-28.85117438181793
Irwin,115.09182192059801,-29.32602861951831
Meekatharra,119.89217368700012,-26.060720010636658
Morawa,116.0334797639841,-29.51759667467579
Northampton - Mullewa - Greenough,115.03252875874979,-28.13701372103939
Migratory - Offshore - Shipping (WA),NA,NA
No usual address (WA),NA,NA
Bridgewater - Gagebrook,147.17945283962726,-42.728317038855934
Brighton - Pontville,147.30232461131092,-42.701228362578576
Old Beach - Otago,147.29761305573695,-42.767933867320785
Bellerive - Rosny,147.37105265453206,-42.87135581803012
Cambridge,147.46589578376742,-42.84162534109296
Geilston Bay - Risdon,147.34630065729476,-42.82953910485984
Howrah - Tranmere,147.41254098657922,-42.89527272286255
Lindisfarne - Rose Bay,147.36724613215287,-42.8445537426032
Mornington - Warrane,147.3933448025337,-42.85616756323338
Risdon Vale,147.3573210837107,-42.79587527219275
Rokeby,147.43932059456128,-42.89475277060617
South Arm,147.48233217406894,-42.98008922806314
Austins Ferry - Granton,147.19448239560467,-42.763514160998824
Berriedale - Chigwell,147.19726569292328,-42.83127395695928
Claremont (Tas.),147.22257079980062,-42.78799393687884
Derwent Park - Lutana,147.3043935726976,-42.83341040697332
Glenorchy,147.2653886917179,-42.84341885384541
Montrose - Rosetta,147.24929791408914,-42.825996599234465
Moonah,147.2957019686781,-42.84570058077914
New Norfolk,147.1040818172835,-42.77370975903304
West Moonah,147.2813868818056,-42.84967303013068
Kingston - Huntingfield,147.27097218272064,-42.965729636985344
Kingston Beach - Blackmans Bay,147.31670307629423,-43.02460748111036
Margate - Snug,147.21049007999835,-43.03593357563279
Mount Wellington,147.2059893034907,-42.89833956683847
Taroona - Bonnet Hill,147.34017659702906,-42.95058578373357
Hobart,147.3257481250955,-42.87508763797907
Lenah Valley - Mount Stuart,147.2779301598839,-42.87153765354379
Mount Nelson - Dynnyrne,147.32044844137522,-42.91693552494877
New Town,147.30850714254035,-42.85615833069619
Sandy Bay,147.3407915288449,-42.912133901264916
South Hobart - Fern Tree,147.279311407118,-42.91590696752631
West Hobart,147.3055530280804,-42.88431782283216
Dodges Ferry - Lewisham,147.76104067230796,-42.81259175698068
Sorell - Richmond,147.56363698556075,-42.735640680859326
Invermay,147.1331078641855,-41.420771513675234
Kings Meadows - Punchbowl,147.16095538412128,-41.469176675258744
Launceston,147.14550299921152,-41.4345947556734
Legana,147.04572286525615,-41.37369570580521
Mowbray,147.15057627869464,-41.40241192328632
Newnham - Mayfield,147.14635221757854,-41.38299929108002
Newstead,147.16266541159388,-41.442544767323554
Norwood (Tas.),147.18077230798332,-41.45919029526767
Prospect Vale - Blackstone,147.0979116917915,-41.47445278602791
Ravenswood,147.18250988964726,-41.41591633064229
Riverside,147.0508677963336,-41.4210417129072
South Launceston,147.1475013659949,-41.455539042112925
Summerhill - Prospect,147.1364361426321,-41.47992374046695
Trevallyn,147.10484240425694,-41.442442739478615
Waverley - St Leonards,147.2340983574217,-41.45611893215028
West Launceston,147.12609876084915,-41.453624796665785
Youngtown - Relbia,147.1896984731833,-41.48854757924088
Beauty Point - Beaconsfield,146.7803730889218,-41.183798712299215
Deloraine,146.35967004385668,-41.65416826538944
Grindelwald - Lanena,146.87430921294217,-41.323862744930096
Hadspen - Carrick,147.00975484214962,-41.5092047190099
Westbury,146.83696126574827,-41.565230331418014
Dilston - Lilydale,147.35046196184018,-41.36504145423432
George Town,147.04168272627413,-41.110568213059935
Longford,147.0987544763125,-41.609513419089474
Northern Midlands,147.5139929228161,-41.86253812239567
Perth - Evandale,147.2524919823634,-41.574759703531434
St Helens - Scamander,148.04849588563346,-41.419632083775504
Flinders and Cape Barren Islands,148.09785400904642,-40.11935416981451
Scottsdale - Bridport,147.72224238898292,-41.06320204148074
Central Highlands,146.6987921638561,-42.19701650732669
Derwent Valley,146.8074071897685,-42.775479038083134
Southern Midlands,147.40907281823704,-42.43877854170304
Wilderness - East,146.33243418526956,-43.0134570771295
Bruny Island - Kettering,147.2792822342401,-43.30180889919119
Cygnet,147.10867928996268,-43.16875444417922
Geeveston - Dover,146.90761445997023,-43.30128163669606
Huonville - Franklin,146.93838540749059,-42.98914983463728
Forestier - Tasman,147.83465721713583,-43.054674124526116
Triabunna - Bicheno,147.97186440927814,-42.263095804778864
Acton - Upper Burnie,145.89615545623192,-41.07173656107657
Burnie - Ulverstone Surrounds,145.93167415553506,-41.2739347146033
Burnie - Wivenhoe,145.93452831734515,-41.068662593046156
Parklands - Camdale,145.86278142196238,-41.05853396735667
Penguin - Sulphur Creek,146.04019362492807,-41.12701709231419
Romaine - Havenview,145.8999720237132,-41.09247880184082
Somerset,145.80062692072033,-41.05530325556797
Ulverstone,146.17378462057306,-41.174113215942974
West Ulverstone,146.11901857848522,-41.149141569401486
Wynyard,145.72481694504853,-41.01094794801233
Devonport,146.34504631505385,-41.17703961964307
East Devonport,146.3876725512903,-41.186816409405175
Latrobe,146.5004697266951,-41.28895357666397
Miandetta - Don,146.31289968412517,-41.19112650302047
Port Sorell,146.6031015853405,-41.2141924831914
Quoiba - Spreyton,146.34138990435443,-41.229829582657096
Sheffield - Railton,146.18689543822765,-41.45300033415086
Turners Beach - Forth,146.25743045215643,-41.2119935229056
King Island,143.98548599303427,-39.86380076402448
North West,145.00851935381334,-41.08362571188023
Smithton,145.1392536095001,-40.84425862166595
Waratah,145.4887570871032,-41.38814556510779
West Coast (Tas.),145.52824469754682,-41.89004610145423
Wilderness - West,145.71239123508926,-42.57904330457224
Migratory - Offshore - Shipping (Tas.),NA,NA
No usual address (Tas.),NA,NA
Darwin Airport,130.88212938197788,-12.41171935991843
Darwin City,130.84373723092247,-12.46186001527876
East Point,130.83005060597418,-12.411576005462065
Fannie Bay - The Gardens,130.8374610398312,-12.435181954835937
Larrakeyah,130.82567030466214,-12.455199743458587
Ludmilla - The Narrows,130.8526449606402,-12.416710924069399
Parap,130.84499295665998,-12.432614075071491
Stuart Park,130.84530943234486,-12.446833786677916
Woolner - Bayview - Winnellie,130.87529730868246,-12.431798768668356
Alawa,130.87321119865177,-12.379530508312437
Anula,130.8904789810748,-12.391234965669195
Berrimah,130.93801059565791,-12.428562946459163
Brinkin - Nakara,130.8731340069346,-12.37108421249092
Buffalo Creek,130.9218368554785,-12.37101762878999
Charles Darwin,130.88933688952784,-12.448539476284047
Coconut Grove,130.8518712723899,-12.396010495979764
East Arm,130.92600228773964,-12.475900174571033
Jingili,130.8728192981505,-12.38893337984138
Karama,130.91622323028918,-12.400072074371982
Leanyer,130.89923054667517,-12.373946289448195
Lyons (NT),130.8940949742182,-12.348939845513659
Malak - Marrara,130.89691065764387,-12.397671184083228
Millner,130.8625289689258,-12.39184480531246
Moil,130.8808913318217,-12.38849001186125
Nightcliff,130.84858151202832,-12.383573662694069
Rapid Creek,130.85920327977365,-12.380407051908898
Tiwi,130.87801315588726,-12.358746205476283
Wagaman,130.88538891872145,-12.380728151488498
Wanguri,130.88815389649105,-12.371273972412801
Wulagi,130.8954392000552,-12.383435955475564
Howard Springs,131.0422728684133,-12.463486718717329
Humpty Doo,131.13097033535297,-12.560383417560564
Koolpinyah,131.15716823118535,-12.344144310885698
Virginia,131.03712444636994,-12.556850652941739
Weddell,131.10066867524438,-12.688489444999302
Bakewell,130.9934509220028,-12.496832852124696
Driver,130.97539980965817,-12.486003777703658
Durack - Marlow Lagoon,130.9623650050213,-12.478165494019425
Gray,130.98228603603744,-12.490351731553506
Moulden,130.97313551861237,-12.505577010488498
Palmerston - North,130.992642900128,-12.480109817391753
Palmerston - South,130.982928873553,-12.519255935625182
Rosebery - Bellamack,130.98780586661772,-12.510454239708812
Woodroffe,130.98016741695588,-12.50171256134077
Charles,133.87491448903546,-23.678815009536915
East Side,133.9148260166509,-23.689044185516853
Flynn (NT),133.84008788654836,-23.71283372166346
Larapinta,133.85567877792042,-23.658537647688593
Mount Johns,133.90663043706002,-23.72143502091046
Petermann - Simpson,133.4955086388453,-25.099603134063933
Ross,133.84079121069271,-23.77301401842486
Sandover - Plenty,135.53187108332995,-23.156204978020266
Tanami,130.58977688229157,-21.36595367366747
Yuendumu - Anmatjere,132.58630283300246,-21.895417600368873
Barkly,135.0622557037591,-19.280833088965764
Tennant Creek,134.18707741737367,-19.654786337655164
Alligator,131.80360940182052,-12.88353749927585
Daly,130.90619926681745,-14.025957759794675
Thamarrurr,129.7038867436299,-14.203776785071037
Tiwi Islands,130.8163048564442,-11.559831573134305
West Arnhem,133.6170920739286,-12.333708256166869
Anindilyakwa,136.59775358667326,-13.98838245879488
East Arnhem,135.66411726730783,-12.843673131808263
Nhulunbuy,136.77701034365123,-12.181417660891954
Elsey,133.44508721411296,-14.908664931041198
Gulf,135.86026999260537,-15.961929349548209
Katherine,132.19510039384133,-14.690145285674813
Victoria River,130.572063709057,-16.57745383523532
Migratory - Offshore - Shipping (NT),NA,NA
No usual address (NT),NA,NA
Aranda,149.08040991181727,-35.25815803935781
Belconnen,149.06762493805107,-35.235651576437306
Bruce,149.09083498261145,-35.24404015204812
Charnwood,149.03412954031882,-35.20017652008162
Cook,149.06639691716904,-35.260074296959594
Dunlop,149.0197857064963,-35.193971026872546
Evatt,149.06891875438419,-35.21189260410693
Florey,149.05000168147347,-35.225869561348176
Flynn (ACT),149.04389704032508,-35.20591238903142
Fraser,149.04534457359196,-35.19168866575678
Giralang,149.0959944438984,-35.21088896348428
Gooromon,149.0607650309429,-35.18668286082905
Hawker,149.0365686137007,-35.24703466645064
Higgins,149.02720811607236,-35.23240264744107
Holt,149.0118838906027,-35.22440090147958
Kaleen,149.1091811702152,-35.22779875041134
Latham,149.0314483001217,-35.2165075654732
Lawson,149.08821888752706,-35.225028174017055
Macgregor (ACT),149.01101600941396,-35.209789153552975
Macquarie,149.0632506225761,-35.25117293635891
McKellar,149.07704071135922,-35.21751162896243
Melba,149.05405593458954,-35.21014385245337
Page,149.04988084842785,-35.23862363821524
Scullin,149.0390065559576,-35.234609697832646
Spence,149.06438376118962,-35.19871733208033
Weetangera,149.04973296441287,-35.25013879082859
Molonglo Corridor,149.0204887713409,-35.25607618881162
Macnamara,148.97699712044565,-35.21904410666995
Strathnairn,148.98641074929733,-35.23264590489704
West Belconnen,148.9951107877296,-35.207129597072395
Hume,149.16582806684264,-35.38543715280651
Kowen,149.3136016071133,-35.310796337524096
Canberra East,149.16075257407786,-35.359881291585495
Canberra Airport,149.19625411549262,-35.30402632444614
Majura,149.2103679020988,-35.272917766191405
Amaroo,149.12802706283495,-35.16957516442222
Bonner,149.1429768980279,-35.15596407822465
Casey,149.0947106923739,-35.16699985763722
Crace,149.10742338687893,-35.202821451907084
Forde,149.14607878714196,-35.16816855658882
Franklin,149.14329880145362,-35.19944798515818
Gungahlin,149.13619850664892,-35.18673080935918
Hall,149.06277961367292,-35.16914872395003
Harrison,149.15610039325807,-35.1990774060856
Mitchell,149.12934735304415,-35.21445744273254
Ngunnawal,149.11147152037876,-35.172790163475504
Nicholls,149.09648669639856,-35.18732042284376
Palmerston,149.11940926240464,-35.1944562040466
Gungahlin - East,149.17395424903648,-35.181972834495426
Gungahlin - West,149.10689292335638,-35.14877216138647
Jacka,149.1304545713,-35.149518512424905
Kenny,149.1616454116776,-35.21691044890936
Moncrieff,149.11628910988628,-35.158819751641396
Taylor,149.107236949281,-35.14679020923521
Throsby,149.1617888306312,-35.188971181651134
Acton,149.11505674306417,-35.281339155480744
Ainslie,149.14785148453308,-35.26223398150472
Braddon,149.1356826353802,-35.27080137614096
Civic,149.12916957590815,-35.28126033741348
Dickson,149.14174760376517,-35.252792559063565
Downer,149.14354606566513,-35.24393883887695
Hackett,149.1635299093219,-35.249465307744025
Lyneham,149.13074825678396,-35.239782186839044
O'Connor (ACT),149.11248834946284,-35.25643235163131
Turner,149.1246677199994,-35.268816130827084
Watson,149.15944657602537,-35.23472833471675
Black Mountain,149.09616172009282,-35.274635677301504
Campbell,149.15281907450856,-35.28616469139267
Duntroon,149.16521243942262,-35.29807361765947
Parkes (ACT) - North,149.13982412385462,-35.29327918354605
Reid,149.1410795055195,-35.28243961673072
Russell,149.1502222111078,-35.29796978066904
Deakin,149.10309045099282,-35.31925352771845
Forrest,149.12476387791898,-35.3171832215981
Griffith (ACT),149.1371422599952,-35.325321329169626
Lake Burley Griffin,149.11417332005146,-35.294802541093546
Narrabundah,149.1492439759389,-35.33568506394379
Parkes (ACT) - South,149.12865674364468,-35.30334671555627
Red Hill (ACT),149.1206091358947,-35.33344759830278
Yarralumla,149.0986450825191,-35.304023509778084
Barton,149.13585270514673,-35.30925425962516
Fyshwick,149.1708562927827,-35.32166977675232
Kingston (ACT),149.1465970989169,-35.31522050131833
Banks,149.0996577321853,-35.47192259768247
Bonython,149.0782303954793,-35.433242443162186
Calwell,149.107078018706,-35.440405806602016
Chisholm,149.12476273823165,-35.422018457185246
Conder,149.1042212745826,-35.45924275759716
Fadden,149.11765452642007,-35.401931648382366
Gilmore,149.13819051171606,-35.415210564004425
Gordon (ACT),149.08498570132687,-35.45674620484563
Gowrie (ACT),149.10904052247133,-35.41185625461407
Greenway,149.0649388849989,-35.41583383486816
Isabella Plains,149.09396058576922,-35.42800233483106
Kambah,149.05805045932848,-35.38622610741859
Macarthur,149.1317398744721,-35.405224792988264
Monash,149.0906327510327,-35.415754057164065
Mount Taylor,149.0925913546806,-35.38122561892726
Oxley (ACT),149.0786100338636,-35.40950462380759
Richardson,149.11377750126633,-35.42786185218754
Theodore,149.11971350833744,-35.449611659989614
Tuggeranong,149.11248591635905,-35.506187665472304
Wanniassa,149.09086499075553,-35.3978128579266
Tuggeranong - West,149.034622430807,-35.39670669923358
Chapman,149.03742897982573,-35.356195019405305
Duffy,149.03190092446624,-35.334562166487466
Fisher,149.05704702972264,-35.361250037469496
Holder,149.04611709558253,-35.33446477223961
Rivett,149.0379098741413,-35.347079611851214
Stirling,149.04930216414476,-35.34967803633113
Waramanga,149.06214969251903,-35.352958789083
Weston,149.05881761330502,-35.33254927368443
Scrivener,149.07167260859822,-35.31213812448658
Chifley,149.0768407148945,-35.35338501422977
Curtin,149.07763895316768,-35.324623884895445
Farrer,149.10500145094534,-35.37671490038022
Garran,149.10846471353443,-35.341376704117486
Hughes,149.0949153679497,-35.33267372083073
Isaacs,149.1155598434273,-35.368611407926664
Lyons (ACT),149.07396794286328,-35.340592003531754
Mawson,149.09863135294296,-35.363388129547275
O'Malley,149.11280672036582,-35.35252115942401
Pearce,149.08338512783962,-35.36220880046419
Phillip,149.09090471188742,-35.34702120506843
Torrens,149.08773937785668,-35.372014168884625
Arboretum,149.06756429769155,-35.29585441423485
Coombs,149.04244291556876,-35.31674838130477
Denman Prospect,149.02482065871405,-35.29640821583092
Molonglo,149.04020495747537,-35.29981564043789
Wright,149.03360131562286,-35.31926720102896
Molonglo - East,149.05358294467098,-35.28910204608053
Whitlam,149.0358453983932,-35.27703492813931
ACT - South West,148.9606700930515,-35.39094084821057
Namadgi,148.9359413329896,-35.631230117158466
Migratory - Offshore - Shipping (ACT),NA,NA
No usual address (ACT),NA,NA
Christmas Island,105.63648036032966,-10.485342775466906
Cocos (Keeling) Islands,96.86227327133962,-12.13456739622641
Jervis Bay,150.6912049877714,-35.15235858081164
Norfolk Island,167.95240949673496,-29.037945798971904
Migratory - Offshore - Shipping (OT),NA,NA
No usual address (OT),NA,NA
Outside Australia,NA,NA
